,home_team,away_team,neutral,match_results,home_recent_wins,away_recent_wins,home_recent_goals_scored,away_recent_goals_scored,home_recent_goals_conceded,away_recent_goals_conceded,home_win_rate,away_win_rate,home_average_goal_difference,away_average_goal_difference
30075,Japan,Brazil,1,0,5.0,3.0,12.0,12.0,2.0,7.0,0.9333333333333333,0.5,2.7333333333333334,0.5
30079,Ukraine,Tunisia,1,1,4.0,2.0,9.0,7.0,4.0,8.0,0.75,0.4666666666666667,1.0,-0.2
30078,Togo,France,1,0,3.0,5.0,8.0,10.0,5.0,1.0,0.8333333333333334,0.8333333333333334,1.3888888888888888,1.1666666666666667
30077,Switzerland,South Korea,1,1,4.0,4.0,12.0,10.0,3.0,4.0,0.6666666666666666,0.5384615384615384,1.5833333333333333,0.6153846153846154
30076,Saudi Arabia,Spain,1,0,4.0,4.0,11.0,15.0,4.0,1.0,0.84,0.9090909090909091,3.0,2.0
30080,Argentina,Mexico,1,1,5.0,1.0,14.0,5.0,2.0,8.0,0.9130434782608695,0.5909090909090909,2.0,0.7727272727272727
30081,Germany,Sweden,0,1,4.0,4.0,12.0,15.0,4.0,2.0,0.8,0.7857142857142857,1.3333333333333333,1.7857142857142858
30084,England,Ecuador,1,1,5.0,2.0,8.0,5.0,1.0,10.0,0.8235294117647058,0.2608695652173913,1.2941176470588236,-0.9130434782608695
30086,Portugal,Netherlands,1,1,5.0,5.0,15.0,10.0,2.0,0.0,0.8947368421052632,0.75,2.5789473684210527,1.5625
30088,Italy,Australia,1,1,5.0,2.0,11.0,5.0,4.0,8.0,0.9444444444444444,0.5,1.8333333333333333,-0.16666666666666666
30091,Brazil,Ghana,1,1,5.0,3.0,15.0,8.0,1.0,3.0,0.8928571428571429,0.4375,1.75,-0.0
30092,Spain,France,1,0,5.0,5.0,18.0,10.0,2.0,1.0,0.85,0.8461538461538461,2.1,1.2307692307692308
30095,Italy,Ukraine,1,1,5.0,4.0,8.0,10.0,1.0,4.0,0.9473684210526315,0.6666666666666666,1.7894736842105263,0.5
30097,Brazil,France,1,0,5.0,5.0,14.0,10.0,0.0,1.0,0.896551724137931,0.8571428571428571,1.793103448275862,1.2857142857142858
30100,Germany,Italy,0,0,4.0,4.0,11.0,9.0,4.0,2.0,0.8125,0.6923076923076923,1.375,0.9230769230769231
30102,Portugal,France,1,0,5.0,5.0,10.0,9.0,2.0,1.0,0.9,0.8666666666666667,2.5,1.2666666666666666
30104,Germany,Portugal,0,1,4.0,4.0,10.0,9.0,4.0,1.0,0.7647058823529411,0.7692307692307693,1.1764705882352942,1.6153846153846154
30161,Japan,Yemen,0,1,4.0,2.0,12.0,13.0,6.0,8.0,0.875,0.4,2.375,0.3
30156,India,Saudi Arabia,0,0,2.0,4.0,7.0,9.0,12.0,2.0,0.5,0.6666666666666666,-0.6666666666666666,0.3333333333333333
30162,Jordan,United Arab Emirates,0,0,4.0,2.0,11.0,9.0,2.0,11.0,0.7272727272727273,0.38461538461538464,1.6363636363636365,0.38461538461538464
30152,Faroe Islands,Georgia,0,0,0.0,1.0,1.0,5.0,12.0,13.0,0.08333333333333333,0.16666666666666666,-2.0833333333333335,-1.5
30170,Pakistan,Oman,0,0,0.0,2.0,2.0,7.0,19.0,4.0,0.0,0.4,-3.6666666666666665,0.9
30146,China PR,Singapore,0,1,4.0,0.0,14.0,0.0,3.0,12.0,0.8181818181818182,0.1111111111111111,3.3636363636363638,-2.0
30138,Australia,Kuwait,0,1,5.0,1.0,16.0,4.0,2.0,12.0,1.0,0.5,8.88888888888889,-0.16666666666666666
30151,Estonia,North Macedonia,0,0,3.0,1.0,9.0,5.0,4.0,15.0,0.4166666666666667,0.125,0.0,-1.75
30178,Palestine,Iraq,1,0,4.0,3.0,11.0,9.0,3.0,9.0,0.625,0.38461538461538464,0.625,-0.15384615384615385
30225,Uganda,Lesotho,0,1,3.0,1.0,5.0,4.0,2.0,17.0,0.625,0.14285714285714285,0.375,-2.142857142857143
30224,Tanzania,Burkina Faso,0,1,0.0,1.0,1.0,6.0,6.0,8.0,0.0,0.09090909090909091,-1.0,-0.9090909090909091
30222,Spain,Liechtenstein,0,1,4.0,1.0,14.0,5.0,5.0,7.0,0.8095238095238095,0.07142857142857142,1.9047619047619047,-2.5714285714285716
30220,Slovakia,Cyprus,0,1,4.0,1.0,15.0,4.0,3.0,10.0,0.7272727272727273,0.23076923076923078,1.8181818181818181,-2.1538461538461537
30219,Serbia,Azerbaijan,0,1,4.0,0.0,9.0,0.0,1.0,16.0,0.7,0.0,1.4,-3.076923076923077
30217,Scotland,Faroe Islands,0,1,3.0,0.0,4.0,2.0,2.0,16.0,0.7777777777777778,0.07692307692307693,1.1111111111111112,-2.0
30215,Poland,Finland,0,0,4.0,2.0,13.0,10.0,4.0,9.0,0.6923076923076923,0.36363636363636365,1.6153846153846154,-0.18181818181818182
30214,Northern Ireland,Iceland,0,0,2.0,0.0,5.0,5.0,7.0,16.0,0.4,0.23076923076923078,-0.2,-1.4615384615384615
30213,Nigeria,Niger,0,1,4.0,0.0,10.0,0.0,3.0,17.0,0.8888888888888888,0.0,1.7407407407407407,-3.4
30212,Moldova,Greece,0,0,3.0,3.0,6.0,7.0,4.0,5.0,0.36363636363636365,0.5333333333333333,-0.45454545454545453,-0.2
30210,Luxembourg,Netherlands,0,0,0.0,4.0,0.0,8.0,19.0,1.0,0.0,0.7058823529411765,-2.7333333333333334,1.411764705882353
30209,Latvia,Sweden,0,0,4.0,3.0,9.0,8.0,3.0,4.0,0.5,0.7333333333333333,0.1,1.5333333333333334
30207,Kenya,Eritrea,0,0,3.0,0.0,7.0,1.0,8.0,12.0,0.8181818181818182,0.0,1.2727272727272727,-2.5
30205,Hungary,Norway,0,0,3.0,3.0,11.0,6.0,6.0,5.0,0.5555555555555556,0.5,0.8888888888888888,0.07142857142857142
30204,Germany,Republic of Ireland,0,1,4.0,3.0,9.0,7.0,3.0,7.0,0.7777777777777778,0.7,1.2222222222222223,1.1
30203,Georgia,France,0,0,3.0,5.0,9.0,8.0,8.0,1.0,0.5,0.875,0.1,1.25
30202,Gabon,Madagascar,0,1,4.0,1.0,13.0,3.0,2.0,16.0,0.875,0.18181818181818182,2.125,-1.6363636363636365
30201,Estonia,Israel,0,0,2.0,3.0,5.0,7.0,5.0,7.0,0.38461538461538464,0.5,-0.07692307692307693,-0.0
30200,England,Andorra,0,1,5.0,0.0,7.0,2.0,1.0,19.0,0.8333333333333334,0.0,1.2777777777777777,-2.857142857142857
30199,Egypt,Burundi,0,1,5.0,0.0,16.0,4.0,4.0,16.0,0.8846153846153846,0.14285714285714285,2.230769230769231,-1.5714285714285714
30198,Czech Republic,Wales,0,1,2.0,1.0,5.0,3.0,7.0,10.0,0.7619047619047619,0.3,1.9047619047619047,-0.6
30211,Malta,Bosnia and Herzegovina,0,0,0.0,3.0,2.0,6.0,18.0,6.0,0.0,0.4166666666666667,-2.9,-0.5
30236,Saudi Arabia,Japan,0,1,3.0,3.0,8.0,6.0,5.0,5.0,0.8076923076923077,0.8571428571428571,2.8461538461538463,1.5714285714285714
30240,Togo,Benin,0,1,2.0,0.0,7.0,3.0,7.0,14.0,0.7894736842105263,0.08333333333333333,1.2105263157894737,-2.25
30238,Sudan,Seychelles,0,1,2.0,0.0,5.0,1.0,7.0,15.0,0.625,0.0,0.625,-2.8
30235,Rwanda,Cameroon,0,0,3.0,3.0,7.0,12.0,4.0,8.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.2857142857142858
30231,Ethiopia,Libya,0,1,4.0,1.0,6.0,2.0,3.0,9.0,0.8333333333333334,0.15789473684210525,0.6666666666666666,-1.368421052631579
30230,Equatorial Guinea,Liberia,0,1,2.0,0.0,4.0,2.0,6.0,17.0,0.3333333333333333,0.29411764705882354,-0.6666666666666666,-1.1764705882352942
30229,DR Congo,Namibia,0,1,4.0,0.0,11.0,2.0,5.0,17.0,0.8235294117647058,0.1,1.411764705882353,-2.5
30285,Yemen,Japan,0,0,2.0,2.0,7.0,5.0,11.0,6.0,0.5555555555555556,0.8,0.6666666666666666,1.4
30283,Ukraine,Georgia,0,1,4.0,2.0,6.0,11.0,1.0,11.0,0.7777777777777778,0.23076923076923078,1.0,-0.9230769230769231
30281,Turkey,Malta,1,1,4.0,0.0,13.0,2.0,7.0,21.0,0.7142857142857143,0.0,1.6428571428571428,-2.923076923076923
30279,Sweden,Liechtenstein,0,1,5.0,0.0,16.0,1.0,1.0,11.0,0.8125,0.06666666666666667,2.375,-2.6666666666666665
30277,Slovakia,Czech Republic,0,0,5.0,4.0,21.0,11.0,3.0,2.0,0.75,0.6666666666666666,2.0833333333333335,0.8095238095238095
30275,Saudi Arabia,India,0,1,3.0,1.0,7.0,1.0,5.0,17.0,0.8148148148148148,0.16666666666666666,2.7777777777777777,-2.8333333333333335
30274,San Marino,Germany,0,0,0.0,5.0,2.0,9.0,15.0,0.0,0.0,0.7777777777777778,-2.8461538461538463,0.8888888888888888
30272,Qatar,Bangladesh,0,1,3.0,1.0,12.0,2.0,6.0,15.0,0.7857142857142857,0.2857142857142857,1.7142857142857142,-1.8571428571428572
30269,Norway,Moldova,0,1,2.0,0.0,5.0,1.0,6.0,12.0,0.45454545454545453,0.0,0.0,-2.8333333333333335
30268,Northern Ireland,Spain,0,1,2.0,4.0,5.0,12.0,9.0,1.0,0.36363636363636365,0.9166666666666666,-0.45454545454545453,1.9166666666666667
30267,Netherlands,Belarus,0,1,5.0,1.0,13.0,5.0,2.0,13.0,0.9,0.1111111111111111,2.6,-1.7777777777777777
30270,Oman,Pakistan,0,1,4.0,1.0,14.0,4.0,1.0,13.0,0.8,0.1,3.2,-3.1
30264,Lithuania,Scotland,0,0,2.0,2.0,5.0,6.0,6.0,11.0,0.3,0.5,-1.1,-0.3
30263,Kuwait,Australia,0,1,4.0,2.0,12.0,5.0,7.0,6.0,0.8333333333333334,0.42857142857142855,2.888888888888889,-0.2857142857142857
30262,South Korea,Taiwan,0,1,4.0,1.0,8.0,5.0,3.0,25.0,0.7391304347826086,0.15384615384615385,2.4347826086956523,-3.076923076923077
30261,Israel,Andorra,1,1,4.0,0.0,10.0,2.0,5.0,21.0,0.8333333333333334,0.0,1.1666666666666667,-3.0
30259,Iceland,Denmark,0,0,1.0,2.0,9.0,5.0,14.0,7.0,0.5,0.6428571428571429,0.16666666666666666,0.5714285714285714
30255,France,Italy,0,1,4.0,4.0,12.0,9.0,2.0,2.0,0.8333333333333334,0.7142857142857143,2.5,1.0
30250,Bulgaria,Slovenia,0,1,3.0,2.0,10.0,5.0,9.0,11.0,0.6428571428571429,0.4444444444444444,0.42857142857142855,-0.7777777777777778
30249,Bosnia and Herzegovina,Hungary,0,0,4.0,2.0,7.0,5.0,3.0,10.0,0.7142857142857143,0.36363636363636365,1.1428571428571428,-0.18181818181818182
30246,Armenia,Belgium,0,0,1.0,2.0,3.0,3.0,9.0,8.0,0.2,0.5454545454545454,-1.4,0.09090909090909091
30245,Albania,Romania,0,0,2.0,3.0,5.0,8.0,8.0,5.0,0.5,0.6428571428571429,-0.16666666666666666,0.9285714285714286
30266,North Macedonia,England,0,0,1.0,4.0,5.0,8.0,9.0,4.0,0.25,0.8,-0.75,1.2
30347,Namibia,Ethiopia,0,1,1.0,0.0,2.0,1.0,13.0,12.0,0.375,0.0,-0.375,-2.2
30349,Portugal,Azerbaijan,0,1,4.0,0.0,8.0,0.0,2.0,15.0,0.8571428571428571,0.0,2.3333333333333335,-2.9285714285714284
30350,Romania,Belarus,0,1,4.0,1.0,9.0,5.0,3.0,11.0,0.6428571428571429,0.1,0.6428571428571429,-1.9
30352,Scotland,France,0,1,3.0,5.0,9.0,10.0,2.0,1.0,0.8,0.8823529411764706,1.6,1.3529411764705883
30353,Serbia,Belgium,0,1,4.0,2.0,9.0,3.0,1.0,8.0,0.7272727272727273,0.5833333333333334,1.3636363636363635,0.16666666666666666
30358,Wales,Slovakia,0,0,1.0,3.0,4.0,9.0,7.0,8.0,0.4,0.5,0.1,0.08333333333333333
30355,Slovenia,Luxembourg,0,1,2.0,0.0,6.0,1.0,7.0,22.0,0.6,0.0,0.6,-3.1333333333333333
30356,Sweden,Spain,0,1,5.0,3.0,16.0,11.0,2.0,4.0,0.8235294117647058,0.8461538461538461,2.3529411764705883,1.6923076923076923
30357,Tunisia,Sudan,0,1,4.0,1.0,9.0,4.0,4.0,17.0,0.8947368421052632,0.14285714285714285,2.210526315789474,-1.6428571428571428
30345,Malawi,Zimbabwe,0,1,2.0,2.0,5.0,5.0,5.0,9.0,0.375,0.5,0.0,-0.3333333333333333
30354,Seychelles,Mauritius,0,1,2.0,1.0,3.0,2.0,8.0,17.0,0.4,0.25,-1.0,-2.25
30344,Latvia,Iceland,0,1,3.0,1.0,6.0,8.0,3.0,13.0,0.45454545454545453,0.2857142857142857,0.0,-1.1428571428571428
30327,Burkina Faso,Senegal,0,1,4.0,2.0,9.0,7.0,3.0,7.0,0.631578947368421,0.55,0.631578947368421,0.45
30342,Italy,Ukraine,0,1,5.0,3.0,9.0,7.0,1.0,7.0,0.95,0.6153846153846154,1.85,0.23076923076923078
30341,Hungary,Turkey,0,0,2.0,4.0,9.0,13.0,9.0,4.0,0.5,0.7619047619047619,0.5,1.0
30339,Greece,Norway,0,1,4.0,4.0,8.0,9.0,3.0,4.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.26666666666666666
30337,Faroe Islands,Lithuania,0,0,0.0,2.0,1.0,4.0,16.0,5.0,0.07692307692307693,0.2222222222222222,-2.3846153846153846,-1.2222222222222223
30333,Czech Republic,San Marino,0,1,2.0,0.0,3.0,0.0,7.0,25.0,0.7727272727272727,0.0,1.8636363636363635,-4.833333333333333
30332,Cyprus,Republic of Ireland,0,1,1.0,3.0,4.0,5.0,9.0,4.0,0.2,0.6363636363636364,-1.1,0.9090909090909091
30331,Croatia,Andorra,0,1,4.0,0.0,13.0,2.0,4.0,23.0,0.8333333333333334,0.0,1.9166666666666667,-3.0
30329,Cape Verde,Guinea,0,1,3.0,4.0,6.0,9.0,6.0,4.0,0.625,0.5384615384615384,0.375,0.23076923076923078
30328,Cameroon,Equatorial Guinea,0,1,5.0,0.0,10.0,1.0,2.0,17.0,0.88,0.0,1.44,-2.8333333333333335
30343,Kazakhstan,Poland,0,0,0.0,3.0,3.0,9.0,13.0,6.0,0.4,0.6470588235294118,0.3,0.29411764705882354
30322,Algeria,Gambia,0,1,2.0,0.0,6.0,1.0,11.0,11.0,0.6666666666666666,0.0,0.6666666666666666,-2.0
30372,Zambia,South Africa,0,0,3.0,2.0,6.0,4.0,4.0,7.0,0.7692307692307693,0.5,0.9230769230769231,-0.375
30369,Mali,Togo,0,1,4.0,2.0,11.0,8.0,4.0,10.0,0.75,0.25,1.0833333333333333,-0.9375
30366,Lesotho,Nigeria,0,0,2.0,4.0,2.0,11.0,4.0,4.0,0.4,0.6666666666666666,-0.4,0.8666666666666667
30363,Ivory Coast,Gabon,0,1,4.0,1.0,15.0,4.0,5.0,9.0,0.8571428571428571,0.14285714285714285,2.5,-1.2857142857142858
30367,Liberia,Rwanda,0,1,2.0,0.0,4.0,1.0,10.0,10.0,0.6,0.1,0.3333333333333333,-1.7
30360,Benin,Sierra Leone,0,1,3.0,1.0,8.0,3.0,7.0,8.0,0.75,0.1,1.25,-1.7
30359,Angola,Kenya,0,1,4.0,0.0,9.0,2.0,4.0,12.0,0.9375,0.15384615384615385,1.875,-1.3846153846153846
30397,Northern Ireland,Latvia,0,1,3.0,1.0,8.0,5.0,8.0,12.0,0.4166666666666667,0.375,-0.3333333333333333,-0.875
30398,Oman,United Arab Emirates,0,1,4.0,2.0,17.0,8.0,1.0,11.0,0.8125,0.42857142857142855,3.3125,0.42857142857142855
30399,Pakistan,Jordan,0,0,0.0,3.0,3.0,6.0,19.0,7.0,0.0,0.6,-3.5714285714285716,0.5
30400,Palestine,China PR,1,0,3.0,2.0,10.0,3.0,6.0,6.0,0.5555555555555556,0.6153846153846154,0.2222222222222222,0.3076923076923077
30402,Poland,Portugal,0,1,3.0,4.0,6.0,10.0,7.0,3.0,0.6428571428571429,0.7142857142857143,1.3571428571428572,1.3571428571428572
30403,Qatar,Hong Kong,0,1,3.0,2.0,10.0,4.0,6.0,13.0,0.8,0.2222222222222222,1.8,-2.2222222222222223
30405,Saudi Arabia,Yemen,0,1,3.0,1.0,11.0,5.0,6.0,10.0,0.8214285714285714,0.36363636363636365,2.892857142857143,0.09090909090909091
30406,Serbia,Armenia,0,1,4.0,1.0,5.0,5.0,1.0,12.0,0.75,0.15384615384615385,1.3333333333333333,-1.7692307692307692
30407,Slovakia,Germany,0,0,4.0,5.0,18.0,20.0,5.0,0.0,0.6923076923076923,0.8,1.6923076923076923,2.1
30410,Turkey,Moldova,1,1,4.0,0.0,12.0,1.0,5.0,11.0,0.7333333333333333,0.0,1.6666666666666667,-2.769230769230769
30411,Ukraine,Scotland,0,1,4.0,3.0,7.0,7.0,3.0,10.0,0.8,0.5454545454545454,1.0,-0.18181818181818182
30412,Wales,Cyprus,0,1,1.0,1.0,5.0,5.0,11.0,13.0,0.36363636363636365,0.21428571428571427,-0.2727272727272727,-2.357142857142857
30396,Netherlands,Albania,0,1,5.0,1.0,13.0,2.0,1.0,9.0,0.9047619047619048,0.07692307692307693,2.619047619047619,-1.5384615384615385
30404,Russia,Estonia,0,1,5.0,2.0,15.0,4.0,2.0,10.0,1.0,0.3333333333333333,2.5384615384615383,-1.5833333333333333
30395,Malta,Hungary,0,1,0.0,3.0,4.0,8.0,19.0,8.0,0.0,0.4166666666666667,-2.909090909090909,-0.0
30390,Kazakhstan,Finland,0,0,0.0,3.0,3.0,12.0,13.0,8.0,0.36363636363636365,0.4166666666666667,0.18181818181818182,-0.0
30393,Liechtenstein,Denmark,0,0,1.0,3.0,6.0,7.0,9.0,4.0,0.09090909090909091,0.6666666666666666,-1.5454545454545454,0.6666666666666666
30394,Luxembourg,Bulgaria,0,0,0.0,1.0,0.0,4.0,16.0,12.0,0.0,0.5,-2.625,-0.6
30376,Andorra,North Macedonia,0,0,1.0,2.0,2.0,5.0,15.0,13.0,0.07142857142857142,0.2222222222222222,-2.7142857142857144,-1.4444444444444444
30377,Australia,Bahrain,0,1,5.0,2.0,14.0,6.0,1.0,8.0,1.0,0.46153846153846156,8.2,-0.46153846153846156
30380,Belarus,Slovenia,0,1,1.0,2.0,6.0,5.0,10.0,9.0,0.5,0.4,-0.08333333333333333,-1.0
30382,Bosnia and Herzegovina,Greece,0,0,4.0,3.0,8.0,7.0,3.0,5.0,0.625,0.5625,0.75,-0.125
30381,Belgium,Azerbaijan,0,1,3.0,0.0,14.0,0.0,5.0,10.0,0.6875,0.0,1.4375,-2.933333333333333
30384,France,Faroe Islands,0,1,4.0,0.0,12.0,1.0,3.0,19.0,0.8461538461538461,0.07142857142857142,2.4615384615384617,-2.2857142857142856
30385,Georgia,Italy,0,0,2.0,3.0,8.0,9.0,11.0,5.0,0.45454545454545453,0.6666666666666666,-0.18181818181818182,0.8
30386,Iceland,Sweden,0,0,1.0,3.0,8.0,5.0,13.0,3.0,0.46153846153846156,0.75,0.0,1.5
30387,India,Japan,0,0,1.0,3.0,2.0,5.0,15.0,4.0,0.42857142857142855,0.8125,-1.0,1.375
30388,Iraq,Singapore,1,1,3.0,0.0,13.0,0.0,6.0,11.0,0.75,0.1,2.5625,-1.9
30383,Croatia,England,0,1,5.0,4.0,18.0,5.0,0.0,2.0,0.8461538461538461,0.8125,2.3076923076923075,1.1875
30461,Jordan,Oman,0,1,3.0,3.0,7.0,11.0,4.0,4.0,0.6666666666666666,0.45454545454545453,1.4166666666666667,1.0909090909090908
30474,United Arab Emirates,Pakistan,0,1,4.0,1.0,6.0,3.0,2.0,15.0,0.7333333333333333,0.09090909090909091,0.9333333333333333,-3.272727272727273
30472,Syria,Taiwan,0,1,2.0,0.0,12.0,2.0,7.0,32.0,0.7142857142857143,0.14285714285714285,3.7857142857142856,-3.4285714285714284
30467,Portugal,Kazakhstan,0,1,4.0,0.0,8.0,2.0,2.0,14.0,0.8636363636363636,0.3333333333333333,2.3636363636363638,-0.3333333333333333
30463,North Macedonia,Russia,0,0,1.0,2.0,4.0,7.0,8.0,11.0,0.23076923076923078,0.4666666666666667,-0.7692307692307693,-0.2
30460,Japan,Saudi Arabia,0,1,4.0,5.0,12.0,12.0,5.0,1.0,0.8823529411764706,0.6875,2.3529411764705883,0.5
30439,Bahrain,Kuwait,0,1,1.0,1.0,7.0,4.0,8.0,10.0,0.6363636363636364,0.46153846153846156,0.8636363636363636,-0.3076923076923077
30455,Republic of Ireland,San Marino,0,1,4.0,0.0,9.0,0.0,2.0,28.0,0.8181818181818182,0.0,1.5454545454545454,-5.0
30454,Iran,South Korea,0,1,5.0,3.0,15.0,8.0,1.0,6.0,0.9130434782608695,0.5,2.608695652173913,0.42857142857142855
30452,Hong Kong,Bangladesh,0,1,1.0,1.0,2.0,2.0,7.0,12.0,0.4,0.25,-0.3,-2.0
30449,Finland,Armenia,0,1,2.0,1.0,8.0,4.0,10.0,12.0,0.5833333333333334,0.14285714285714285,0.6666666666666666,-1.8571428571428572
30440,Belgium,Poland,0,0,3.0,3.0,15.0,7.0,5.0,4.0,0.7058823529411765,0.6666666666666666,1.5294117647058822,0.3333333333333333
30475,Uzbekistan,Qatar,0,1,5.0,3.0,18.0,13.0,3.0,4.0,0.9230769230769231,0.5,2.6923076923076925,0.5714285714285714
30456,Israel,Croatia,0,0,4.0,4.0,11.0,8.0,5.0,3.0,0.8571428571428571,0.6923076923076923,1.4285714285714286,0.8461538461538461
30477,Yemen,India,0,1,2.0,0.0,7.0,1.0,9.0,24.0,0.5,0.14285714285714285,0.5,-3.2857142857142856
30665,San Marino,Republic of Ireland,0,0,0.0,2.0,2.0,5.0,25.0,8.0,0.0,0.5833333333333334,-3.5714285714285716,0.5833333333333334
30701,Algeria,Cape Verde,0,1,2.0,1.0,5.0,3.0,10.0,8.0,0.6875,0.2,0.6875,-1.0
30739,Togo,Sierra Leone,0,1,2.0,1.0,5.0,3.0,7.0,7.0,0.8,0.09090909090909091,1.2,-1.7272727272727273
30738,Spain,Denmark,0,1,4.0,3.0,17.0,9.0,5.0,4.0,0.8181818181818182,0.6875,2.0,0.875
30737,Seychelles,Tunisia,0,0,3.0,2.0,5.0,7.0,8.0,7.0,0.5,0.4375,-0.6666666666666666,-0.25
30736,Senegal,Tanzania,0,1,4.0,0.0,12.0,2.0,2.0,15.0,0.8823529411764706,0.0,2.0,-2.3333333333333335
30735,Scotland,Georgia,0,1,3.0,2.0,9.0,11.0,2.0,11.0,0.8181818181818182,0.21428571428571427,1.5454545454545454,-0.9285714285714286
30733,Portugal,Belgium,0,1,4.0,2.0,9.0,3.0,2.0,5.0,0.8695652173913043,0.5384615384615384,2.391304347826087,0.07692307692307693
30732,Poland,Azerbaijan,0,1,3.0,0.0,7.0,0.0,8.0,11.0,0.6666666666666666,0.0,1.3333333333333333,-2.9375
30731,Norway,Bosnia and Herzegovina,0,0,3.0,3.0,7.0,10.0,3.0,8.0,0.5,0.46153846153846156,0.16666666666666666,-0.23076923076923078
30730,Nigeria,Uganda,0,1,4.0,0.0,7.0,1.0,2.0,11.0,0.8928571428571429,0.1,1.75,-2.0
30726,Luxembourg,Belarus,0,0,0.0,1.0,0.0,5.0,13.0,12.0,0.0,0.09090909090909091,-2.5294117647058822,-1.9090909090909092
30724,Liechtenstein,Northern Ireland,0,0,1.0,0.0,6.0,0.0,11.0,9.0,0.08333333333333333,0.1,-1.75,-1.5
30725,Lithuania,France,0,0,1.0,4.0,5.0,8.0,8.0,2.0,0.2727272727272727,0.8333333333333334,-1.0909090909090908,1.2222222222222223
30719,Republic of Ireland,Wales,0,1,4.0,1.0,12.0,4.0,1.0,8.0,0.8333333333333334,0.2727272727272727,1.8333333333333333,-0.6363636363636364
30716,Greece,Turkey,0,0,4.0,4.0,6.0,9.0,2.0,2.0,0.7333333333333333,0.7727272727272727,0.4666666666666667,1.0
30714,Faroe Islands,Ukraine,0,0,0.0,2.0,0.0,5.0,14.0,9.0,0.07142857142857142,0.5714285714285714,-2.2857142857142856,0.07142857142857142
30713,Estonia,Russia,0,0,2.0,3.0,4.0,9.0,4.0,10.0,0.35714285714285715,0.5,-0.14285714285714285,-0.0625
30711,Czech Republic,Germany,0,0,3.0,5.0,10.0,22.0,5.0,1.0,0.782608695652174,0.8181818181818182,2.0869565217391304,2.1818181818181817
30710,Cyprus,Slovakia,0,0,1.0,3.0,7.0,12.0,10.0,9.0,0.2727272727272727,0.5384615384615384,-0.7272727272727273,0.38461538461538464
30709,Croatia,North Macedonia,0,1,5.0,3.0,17.0,8.0,0.0,12.0,0.8571428571428571,0.3,2.2857142857142856,-1.0
30706,Chad,South Africa,0,0,3.0,2.0,8.0,4.0,5.0,7.0,0.6,0.5294117647058824,0.6,-0.29411764705882354
30705,Cameroon,Liberia,0,1,5.0,0.0,11.0,3.0,1.0,16.0,0.8846153846153846,0.2777777777777778,1.5,-1.1666666666666667
30722,Kazakhstan,Serbia,0,1,0.0,3.0,3.0,9.0,9.0,9.0,0.3333333333333333,0.6153846153846154,0.0,0.15384615384615385
30751,Lesotho,Niger,0,1,2.0,0.0,2.0,0.0,3.0,13.0,0.3333333333333333,0.0,-0.5,-3.1666666666666665
30753,Madagascar,Ivory Coast,0,0,2.0,2.0,2.0,6.0,5.0,8.0,0.5,0.5714285714285714,0.1,0.14285714285714285
30752,Libya,Namibia,0,1,4.0,0.0,21.0,4.0,6.0,17.0,0.6923076923076923,0.09090909090909091,1.2307692307692308,-2.3636363636363638
30750,Kenya,Eswatini,0,1,3.0,0.0,7.0,3.0,7.0,21.0,0.75,0.0,1.0833333333333333,-3.6
30755,Mauritius,Sudan,0,0,1.0,0.0,4.0,2.0,7.0,17.0,0.3333333333333333,0.13333333333333333,-0.3333333333333333,-1.6
30748,Egypt,Mauritania,0,1,5.0,0.0,16.0,1.0,4.0,14.0,0.8888888888888888,0.0,2.259259259259259,-2.6666666666666665
30745,Botswana,Burundi,0,1,2.0,0.0,6.0,4.0,7.0,18.0,0.4444444444444444,0.125,0.1111111111111111,-1.75
30742,Angola,Eritrea,0,1,4.0,1.0,11.0,2.0,5.0,8.0,0.9411764705882353,0.14285714285714285,1.8823529411764706,-2.0
30749,Equatorial Guinea,Rwanda,0,1,3.0,0.0,6.0,3.0,6.0,11.0,0.42857142857142855,0.09090909090909091,-0.42857142857142855,-1.6363636363636365
30791,Wales,San Marino,0,1,2.0,0.0,6.0,0.0,9.0,28.0,0.4166666666666667,0.0,-0.08333333333333333,-5.0
30788,Ukraine,Lithuania,0,1,4.0,2.0,8.0,2.0,3.0,4.0,0.8181818181818182,0.3,1.0909090909090908,-1.0
30786,Spain,Iceland,0,1,4.0,1.0,14.0,6.0,5.0,14.0,0.8260869565217391,0.26666666666666666,1.9565217391304348,-1.3333333333333333
30782,Romania,Luxembourg,0,1,4.0,0.0,10.0,1.0,3.0,20.0,0.6666666666666666,0.0,0.7333333333333333,-3.0625
30781,Poland,Armenia,0,1,3.0,1.0,9.0,4.0,6.0,11.0,0.6875,0.13333333333333333,1.5625,-1.8
30780,Northern Ireland,Sweden,0,1,3.0,3.0,7.0,4.0,8.0,4.0,0.46153846153846156,0.7647058823529411,-0.23076923076923078,1.4705882352941178
30778,Malta,Greece,0,0,1.0,4.0,5.0,10.0,17.0,3.0,0.08333333333333333,0.5882352941176471,-2.5833333333333335,0.11764705882352941
30777,Liechtenstein,Latvia,0,1,1.0,1.0,6.0,4.0,13.0,9.0,0.07692307692307693,0.35294117647058826,-1.8461538461538463,-0.8823529411764706
